Country,location,category,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
AR,Buenos Aires,Grocery & pharmacy,15.475,16.93,11.875,18.973,17.57,18.633,17.609,20.724,21.829,15.95,20.261,-13.403,33.094,31.303,20.938,69.019,24.432,0.885,4.304,26.498,-41.783,-43.455,-51.556,-58.368,-59.469,-45.419,-47.161,-44.25,-40.864,-48.418,-46.397,-54.361,-43.453,-41.82,-39.069,-35.486,-43.929,-38.938,-29.859,-26.229,-28.22,-48.03,-27.809
AR,Buenos Aires,Parks,4.748,0.944,0.66,15.132,19.386,8.359,10.889,15.579,-4.836,23.313,15.357,-28.348,-1.115,-0.354,-49.779,-30.224,-29.403,-48.473,-42.262,-48.322,-85.161,-88.21,-91.529,-91.554,-91.176,-82.581,-84.717,-84.837,-87.726,-90.987,-86.818,-89.749,-83.039,-84.824,-83.257,-86.115,-89.296,-82.389,-80.25,-78.342,-83.442,-88.422,-83.957
AR,Buenos Aires,Residential,1.626,2.961,-0.667,-0.708,-1.354,-0.806,-0.756,1.139,2.953,-0.806,-1.525,2.16,-0.524,0.446,10.908,10.638,9.44,15.781,17.464,17.412,39.26,32.602,30.916,39.2,38.82,35.88,38.136,41.006,32.755,30.611,36.634,38.189,35.168,37.205,39.966,32.161,30.036,35.062,34.629,33.582,36.79,43.36,31.835
AR,Buenos Aires,Retail & recreation,16.408,9.526,7.311,9.254,10.602,10.141,14.078,20.02,14.811,11.458,13.43,-19.344,3.905,0.662,-21.759,-19.198,-24.76,-43.017,-45.844,-46.535,-89.059,-90.248,-91.199,-93.408,-93.566,-89.455,-89.712,-89.298,-88.988,-90.107,-89.048,-91.654,-87.579,-87.445,-87.349,-87.229,-88.286,-85.88,-88.728,-88.211,-89.085,-92.912,-88.8
AR,Buenos Aires,Transit stations,12.845,8.438,5.887,9.628,9.608,12.422,15.317,19.124,11.427,21.461,14.241,-0.513,10.642,8.272,-17.014,-13.692,-21.727,-37.498,-43.086,-45.398,-81.873,-81.482,-83.125,-89.585,-89.679,-81.942,-82.513,-81.893,-80.14,-82.455,-83.574,-88.009,-81.215,-81.063,-79.448,-77.399,-79.645,-79.098,-76.813,-75.995,-78.647,-85.805,-74.445
AR,Buenos Aires,Workplace,-0.853,-8.73,10.542,11.82,11.534,10.324,11.786,-0.169,-10.891,11.712,13.988,9.422,12.046,11.823,-11.119,-17.765,-8.295,-24.843,-34.141,-39.566,-77.318,-70.14,-69.006,-89.582,-89.661,-80.574,-81.297,-80.192,-71.338,-68.956,-82.069,-88.529,-79.132,-79.557,-78.064,-68.162,-66,-77.437,-77.459,-76.738,-80.808,-87.715,-66.664
AR,Buenos Aires Province,Grocery & pharmacy,4.118,0.781,0.818,4.335,0.266,5.574,7.672,7.563,1.35,3.031,9.396,-16.447,11.299,9.614,-0.134,18.361,7.108,-10.69,-9.7,14.013,-35.86,-47.451,-60.892,-63.035,-61.706,-47.671,-49.423,-45.773,-47.324,-59.517,-51.677,-56.187,-46.582,-42.532,-39.774,-40.887,-52.844,-40.533,-26.935,-25.938,-26.332,-51.665,-33.226
AR,Buenos Aires Province,Parks,-11.381,-15.706,-12.01,-11.271,-3.982,-15.023,-13.684,-14.261,-22.913,-24.081,-18.223,-42.711,-20.889,-24.509,-54.304,-46.883,-43.091,-62.185,-52.357,-57.434,-82.461,-87.671,-92.193,-90.173,-90.077,-84.386,-86.269,-84.288,-86.664,-91.343,-85.769,-87.786,-82.652,-83.287,-81.352,-83.864,-89.242,-80.629,-75.776,-72.075,-78.236,-85.97,-82.553
AR,Buenos Aires Province,Residential,1.216,2.024,-1.128,-0.953,-1.69,-0.885,-1.51,0.819,2.193,-0.144,-1.555,1.848,-1.59,-1.551,8.884,8.097,5.562,10.863,11.415,11.852,30.05,28.079,26.148,32.582,32.153,28.798,31.138,33.199,28.941,25.983,29.551,31.256,27.837,29.831,31.744,27.71,24.791,27.033,26.261,25.014,28.521,35.559,27.497
AR,Buenos Aires Province,Retail & recreation,2.586,-6.736,-5.063,-4.045,-5.739,-0.501,3.95,2.439,-3.309,-4.993,0.188,-27.77,-5.008,-7.516,-26.735,-32.07,-29.551,-43.395,-43.551,-38.715,-78.144,-83.254,-88.642,-88.548,-88.32,-82.579,-82.885,-81.234,-82.617,-87.689,-82.73,-84.931,-80.286,-78.337,-77.371,-78.513,-84.316,-75.961,-82.73,-82.38,-83.264,-89.391,-85.436
AR,Buenos Aires Province,Transit stations,5.657,0.664,7.703,8.807,7.945,10.949,11.948,8.247,1.148,12.131,16.378,-12.234,12.861,8.024,-25.741,-18.03,-13.029,-30.388,-31.345,-29.921,-68.707,-73.158,-79.711,-83.707,-83.587,-73.565,-74.561,-71.99,-73.475,-78.766,-74.734,-79.591,-72.044,-70.594,-67.596,-67.993,-73.463,-65.987,-59.167,-58.264,-62.754,-76.551,-64.756
AR,Buenos Aires Province,Workplace,1.626,-3.563,12.228,12.963,13.924,11.685,13.199,2.034,-5.366,9.989,14.171,8.408,14.056,14.986,-8.407,-10.352,1.451,-12.536,-18.459,-23.912,-63.029,-59.62,-60.746,-81.08,-81.152,-70.103,-70.763,-69.304,-62.433,-60.352,-71.478,-78.817,-67.252,-67.187,-65.3,-57.375,-55.701,-62.603,-62.193,-61.066,-66.459,-76.796,-55.933
AR,Catamarca Province,Grocery & pharmacy,16.42,3.891,9.016,5.774,3.209,6.003,16.903,17.093,7.976,10.656,9.014,5.348,2.044,10.193,3.768,13.424,5.465,0.986,-1.07,1.915,-35.484,-41.454,-50.584,-56.694,-54.93,-44.385,-43.04,-42.968,-39.166,-46.304,-45.902,-49.296,-39.572,-42.273,-34.451,-26.514,-32.685,-29.508,-17.606,-15.642,-17.242,-52.516,-14.805
AR,Catamarca Province,Parks,-7.624,-18.616,5.152,-2.51,-0.389,1.816,8.496,-6.851,-10.979,4.887,3.303,-2.464,-5.448,-4.363,-23.757,-26.014,-31.704,-34.875,-37.873,-44.673,-69.116,-75.801,-80.43,-79.524,-78.996,-75.098,-73.487,-69.116,-72.044,-77.924,-72.787,-77.147,-68.093,-68.765,-62.228,-65.194,-73.986,-63.408,-57.068,-54.864,-59.807,-76.808,-64.31
AR,Catamarca Province,Residential,3.03,6.706,-2.505,-2.228,-2.222,-2.033,-3.002,3.81,4.239,-1.17,-3.521,-2.285,-1.536,-1.427,4.43,8.566,8.388,8.208,9.288,12.349,25.101,26.746,30.319,28.867,26.932,23.805,25.158,26.614,26.523,28.95,25.108,25.322,22.711,23.614,24.756,23.696,26.709,22.064,20.324,19.773,22.279,29.075,23.296
AR,Catamarca Province,Retail & recreation,6.027,-11.166,-1.368,-7.59,-5.527,-4.242,2.693,2.593,-1.469,-2.204,-4.316,-4.569,-10.153,-4.512,-12.824,-23.115,-25,-28.348,-30.214,-36.509,-66.128,-69.516,-75.221,-77.888,-76.116,-70.744,-69.124,-67.004,-66.433,-71.205,-67.705,-72.619,-65.291,-66.551,-61.145,-57.814,-65.72,-60.259,-71.8,-69.712,-71.28,-82.425,-71.339
AR,Catamarca Province,Transit stations,35.163,31.167,29.291,30.611,25.805,32.351,58.761,37.361,25.972,41.412,39.794,36.558,32.351,39.174,27.471,7.79,2.018,4.08,7.525,-19.61,-63.919,-76.925,-83.119,-85.86,-83.676,-74.195,-74.512,-68.043,-73.628,-80.521,-73.739,-81.635,-72.045,-74.512,-61.858,-63.738,-79.223,-65.659,-61.226,-55.916,-61.767,-78.353,-62.639
AR,Catamarca Province,Workplace,6.779,1.235,38.573,39.725,40.33,39.332,39.107,7.531,4.052,35.396,41.292,39.212,37.266,35.834,3.641,1.588,-10.235,-11.582,-2.49,-14.455,-45.733,-41.905,-39.786,-65.134,-65.328,-55.801,-53.44,-50.902,-40.9,-35.033,-52.513,-61.321,-48.664,-48.965,-44.183,-33.497,-29.399,-42.097,-41.809,-40.324,-46.813,-61.927,-30.612
AR,Chaco Province,Grocery & pharmacy,2.204,4.624,2.654,0.637,-1.32,0.398,8.256,8.81,10.476,6.907,9.32,5.289,1.033,0.38,-0.986,0.002,0.844,-12.154,-29.945,-26.871,-41.725,-47.265,-63.135,-58.23,-64.039,-47.913,-54.299,-56.114,-48.935,-62.901,-47.03,-57.516,-42.46,-51.723,-39.643,-35.04,-51.139,-33.641,-24.395,-20.403,-23.819,-68.23,-28.434
AR,Chaco Province,Parks,-3.319,1.166,4.349,1.038,10.508,2.045,8.441,1.197,13.247,7.219,3.804,11.89,-2.908,-11.014,-19.588,-35.151,-36.781,-49.437,-63.133,-66.744,-74.963,-79.481,-85.371,-82.608,-83.318,-75.944,-78.537,-78.898,-77.688,-82.532,-73.825,-78.996,-68.017,-78.458,-67.81,-70.384,-76.637,-64.086,-55.833,-51.151,-62.656,-82.331,-67.596
AR,Chaco Province,Residential,1.25,2.249,-1.257,-0.414,-1.393,-0.741,-2.013,0.699,1.133,0.922,-1.265,-1.288,0.316,1.582,4.307,8.636,7.313,10.194,17.085,18.891,24.001,23.212,23.786,25.446,25.793,22.533,24.758,27.983,24.685,23.949,22.455,24.322,20.622,25.225,23.757,21.414,20.99,20.101,19.54,18.379,21.072,27.769,20.906
AR,Chaco Province,Retail & recreation,5.932,0.482,4.857,4.64,4.781,4.49,8.2,11.07,17.056,5.91,10.193,5.213,-1.987,-8.415,-10.632,-27.352,-29.217,-37.606,-59.917,-62.025,-72.615,-74.717,-79.991,-80.782,-81.771,-74.689,-77.37,-80.037,-76.123,-79.142,-72.212,-77.369,-69.448,-76.429,-69.22,-66.614,-71.649,-64.081,-77.606,-76.934,-78.284,-90.248,-79.19
AR,Chaco Province,Transit stations,-11.051,-6.755,-10.83,-3.427,-10.197,-9.51,-8.187,-20.261,-14.187,-14.356,-10.57,-14.73,-14.944,-21.338,-28.683,-32.769,-35.011,-40.856,-62.605,-76.085,-86.599,-88.683,-91.89,-92.19,-89.999,-87.251,-88.857,-90.321,-88.683,-91.553,-89.923,-90.284,-86.118,-88.314,-85.606,-84.736,-89.526,-85.389,-77.427,-77.336,-78.803,-89.08,-81.051
AR,Chaco Province,Workplace,2.398,1.264,18.286,16.166,18.14,17.71,17.572,4.831,5.271,5.438,17.318,18.423,16.531,12.197,0.198,-8.295,-4.335,-16.212,-39.769,-45.983,-56.437,-52.196,-50.94,-69.958,-71.328,-61.266,-62.06,-64.251,-55.014,-48.478,-58.489,-66.775,-55.278,-61.078,-52.78,-44.126,-40.407,-49.205,-48.927,-47.905,-53.446,-69.183,-41.154
AR,Chubut Province,Grocery & pharmacy,-0.337,-1.635,0.558,-0.512,-3.157,2.449,10.276,7.349,4.957,4.701,3.229,-0.273,2.565,8.642,6.787,9.453,-2.112,-17.487,-21.941,-13.564,-44.803,-51.481,-59.633,-59.084,-61.048,-52.806,-53.362,-47.061,-43.607,-91.16,-46.255,-54.904,-48.169,-48.97,-41.612,-40.345,-59.121,-41.434,-32.848,-32.424,-32.375,-49.514,-36.858
AR,Chubut Province,Parks,-7.176,3.479,-23.958,-13.133,-8.148,-19.043,-24.724,-33.311,-19.714,-37.122,-19.959,-9.735,-27.56,-45.197,-40.158,-27.285,-54.456,-56.257,-63.387,-71.005,-85.748,-89.862,-92.36,-92.15,-89.555,-85.503,-86.603,-87.087,-88.941,-94.406,-88.962,-87.798,-83.598,-84.211,-83.543,-86.965,-91.883,-85.446,-74.561,-73.122,-77.225,-85.119,-85.846
AR,Chubut Province,Residential,1.115,-1.782,-1.207,-1.567,-1.216,-0.889,-0.52,3.776,2.288,1.385,-0.881,-0.698,0.587,2.329,5.878,5.309,8.424,10.293,13.686,15.827,29.388,29.55,26.463,32.713,31.305,28.945,29.829,32.232,29.716,28.254,29.321,29.631,27.1,28.521,30.241,28.23,25.405,26.632,24.365,24.428,26.744,33.581,27.986
AR,Chubut Province,Retail & recreation,-1.037,-5.273,-2.495,-2.772,-3.555,-1.676,2.42,-1.393,0.565,-3.594,-1.506,-4.171,-9.937,-14.791,-11.602,-22.675,-32.878,-40.554,-47.65,-49.74,-78.603,-82.31,-87.27,-86.635,-86.653,-80.024,-81.051,-78.847,-78.898,-92.467,-77.993,-82.706,-76.616,-76.632,-74.769,-75.895,-86.478,-71.726,-81.802,-81.727,-82.236,-89.342,-85.203
AR,Chubut Province,Transit stations,-9.318,-10.844,-5.402,-3.532,0.989,-8.764,-3.362,-16.38,-10.844,-9.681,0.509,-1.967,-7.579,-6.487,-17.793,-18.302,-29.501,-26.259,-33.987,-46.916,-81.727,-86.155,-87.115,-90.312,-89.643,-86.449,-88.148,-86.294,-85.59,-93.217,-87.834,-89.895,-85.957,-86.015,-84.612,-83.612,-87.454,-85.582,-79.542,-80.292,-83.646,-87.737,-82.765
AR,Chubut Province,Workplace,3.151,-7.391,14.434,14.211,14.34,14.422,12.945,1.518,-2.236,7.489,13.741,14.16,12.911,11.55,1.293,-7.477,-5.13,-12.155,-20.527,-28.132,-57.549,-55.239,-54.9,-75.784,-76.097,-63.841,-64.247,-62.378,-54.845,-61.6,-63.676,-71.214,-58.773,-59.427,-57.334,-48.82,-50.69,-54.294,-52.842,-51.944,-58.636,-70.46,-47.412
AR,Cordoba,Grocery & pharmacy,0.773,1.237,-2.437,-1.04,-2.359,-1.732,0.723,3.272,-0.597,-2.568,1.636,-10.957,0.699,4.177,6.756,2.139,-1.527,-19.663,-15.141,-1.056,-46.346,-52.2,-65.719,-66.79,-66.855,-58.417,-54.516,-52.531,-51.922,-65.653,-56.165,-63.873,-50.447,-50.923,-46.243,-45.174,-59.779,-47.614,-37.014,-33.793,-34.281,-63.549,-36.977
AR,Cordoba,Parks,-14.773,-20.709,-18.241,-20.421,-19.619,-18.503,-14.881,-19.347,-18.675,-17.311,-19.414,-34.909,-24.41,-22.073,-37.881,-65.786,-45.45,-58.32,-51.87,-55.46,-79.348,-85.461,-90.633,-88.157,-88.527,-86.417,-83.389,-81.045,-84.695,-89.836,-82.621,-85.87,-81.44,-80.768,-77.785,-81.339,-87.519,-77.838,-74.162,-72.333,-75.393,-85.246,-80.343
AR,Cordoba,Residential,2.163,3.697,-1.438,-1.964,-1.882,-1.805,-3.192,1.674,1.753,-1.309,-2.66,-0.725,-1.535,-1.523,6.013,12.146,8.375,11.635,11.979,12.779,29.229,29.194,30.304,32.327,30.879,29.682,30.451,32.261,30.21,30.441,28.997,29.917,27.716,28.949,30.337,28.154,28.679,26.697,25.039,24.885,27.146,34.81,27.985
AR,Cordoba,Retail & recreation,2.613,-9.164,-7.893,-6.495,-9.375,-9.059,-0.347,1.421,-3.611,-7.387,-4.261,-18.64,-12.341,-9.952,-16.813,-43.276,-34.842,-45.605,-44.577,-45.981,-79.624,-82.83,-88.371,-88.31,-88.147,-85.551,-83.498,-81.852,-82.532,-88.115,-81.931,-85.535,-80.075,-80.134,-77.461,-77.792,-85.081,-76.445,-82.238,-81.775,-82.731,-89.723,-83.422
AR,Cordoba,Transit stations,-11.952,-16.638,-3.48,-4.72,-6.417,-6.048,-3.467,-12.961,-16.57,-4.261,-5.391,-11.668,-9.753,-10.098,-25.163,-42.357,-33.829,-42.811,-43.747,-47.771,-81.223,-85.041,-89.515,-90.048,-89.394,-87.182,-86.036,-85.414,-87.028,-90.953,-86.383,-88.532,-84.145,-84.244,-82.801,-84.032,-89.002,-82.236,-78.155,-77.692,-79.612,-87.624,-81.524
AR,Cordoba,Workplace,3.164,-2.515,22.996,22.605,24.169,22.996,24.838,2.959,-1.693,21.859,23.77,22.624,22.907,22.617,-0.409,-14.43,-0.593,-10.744,-14.932,-21.345,-58.484,-56.841,-58.19,-78.034,-78.574,-68.044,-66.733,-64.7,-58.177,-57.214,-66.7,-75.553,-62.822,-62.497,-60.3,-52.059,-52.168,-57.868,-57.776,-56.32,-60.292,-75.184,-50.388
AR,Corrientes,Grocery & pharmacy,-0.329,-0.613,-0.799,-1.545,-0.843,-4.371,-2.922,-3.847,-4.926,-3.275,-1.839,-1.652,-4.301,-4.401,-8.195,-4.595,-6.698,-19.452,-25.99,-13.014,-49.039,-57.448,-67.675,-66.494,-67.942,-56.762,-58.885,-55.123,-51.706,-62.509,-51.927,-58.84,-47.755,-53.741,-45.376,-45.401,-56.016,-43.734,-33.896,-29.409,-35.442,-75.695,-44.173
AR,Corrientes,Parks,-16.036,-16.329,-9.589,-10.389,-6.091,-11.342,-15.542,-20.614,-18.023,-13.956,-14.647,-9.723,-18.494,-26.55,-37.702,-47.258,-48.15,-54.722,-60.176,-59.569,-79.708,-86.656,-90.872,-87.325,-86.657,-81.642,-81.437,-81.979,-84.869,-88.309,-80.376,-81.835,-76.064,-79.191,-76.697,-81.294,-86.181,-74.841,-70.001,-65.948,-72.69,-87.507,-80.945
AR,Corrientes,Residential,0.806,3.087,-2.756,-2.224,-3.052,-2.099,-2.457,1.67,3.215,-2.588,-2.813,-3.101,-1.54,-0.689,4.556,8.781,6.175,8.056,10.64,12.036,22.631,24.511,26.02,25.808,25.624,22.628,24.274,25.607,24.611,25.253,21.965,22.984,19.734,22.695,22.994,22.237,22.635,19.327,18.603,17.461,20.826,29.256,22.789
AR,Corrientes,Retail & recreation,4.676,-4.03,-0.323,-3.366,-3.296,-5.458,-4.109,-7.031,-5.825,-4.39,-5.817,-6.674,-12.57,-14.897,-20.72,-34.045,-31.362,-40.192,-47.317,-44.3,-72.153,-79.433,-83.935,-83.436,-83.78,-76.754,-77.609,-76.31,-76.517,-80.376,-72.185,-76.48,-68.496,-72.475,-67.974,-69.506,-75.998,-65.653,-75.914,-75.172,-78.861,-92.322,-82.393
AR,Corrientes,Transit stations,-7.551,-14.4,-7.147,-8.606,-12.322,-9.726,-9.82,-16.67,-21.016,-10.069,-14.341,-8.699,-13.545,-23.01,-32.394,-36.191,-33.121,-38.355,-44.931,-48.267,-77.918,-86.482,-91.055,-90.913,-90.685,-84.787,-84.379,-83.746,-84.91,-89.109,-86.367,-86.384,-80.801,-82.99,-81.906,-83.652,-87.942,-81.173,-76.706,-74.642,-80.907,-91.415,-83.652
AR,Corrientes,Workplace,4.958,2.956,27.653,27.452,31.126,28.916,29.29,3.78,3.137,27.9,30.296,31.095,27.403,25.911,0.731,-6.821,1.388,-8.898,-18.351,-21.961,-47.15,-52.034,-51.178,-68.983,-69.552,-57.39,-58.259,-55.989,-51.668,-46.953,-55.248,-63.193,-49.878,-53.086,-47.211,-43.213,-39.409,-44.754,-43.627,-41.75,-51.574,-70.559,-42.481
AR,Entre Rios,Grocery & pharmacy,2.089,-1.457,3.358,3.096,6.154,2.807,5.122,2.158,-0.272,3.407,3.22,1.927,1.141,3.167,4.111,5.146,4.761,-23.637,-9.148,8.278,-42.493,-52.987,-66.27,-64.76,-68.135,-47.836,-55.388,-53.527,-51.76,-64.509,-51.929,-61.793,-43.905,-46.252,-40.448,-41.762,-56.72,-37.794,-28.072,-23.263,-29.788,-67.976,-32.787
AR,Entre Rios,Parks,-12.966,-15.835,-16.197,-18.469,-12.818,-17.143,-13.844,-18.272,-14.252,-16.324,-20.914,-23.809,-22.896,-25.902,-44.907,-62.421,-44.047,-65.98,-57.995,-63.246,-83.009,-89.678,-93.434,-89.785,-90.009,-84.753,-86.377,-86.366,-89.784,-93.149,-85.206,-87.732,-82.234,-83.221,-81.947,-86.854,-91.28,-79.653,-75.254,-72.634,-78.427,-89.073,-84.98
AR,Entre Rios,Residential,1.666,3.477,-0.466,0.015,-0.644,-2.322,-2.767,1.689,3.049,-0.354,-2.035,-2.316,0.087,0.494,6.193,12.926,5.526,10.733,11.248,11.165,24.483,26.306,29.117,27.178,27.166,23.512,25.166,27.684,27.415,29.056,23.382,25.485,22.195,23.661,25.023,24.947,26.909,20.358,20.002,19.01,21.803,30.715,24.175
AR,Entre Rios,Retail & recreation,-0.437,-5.281,0.221,-3.53,-4.074,-3.296,-0.548,-2.339,-2.135,-1.111,-3.217,-10.666,-8.95,-10.552,-20.911,-41.808,-24.397,-45.868,-42.583,-40.452,-75.542,-82.322,-88.09,-85.988,-86.671,-78.807,-80.391,-79.305,-81.213,-86.667,-76.728,-82.316,-73.801,-73.619,-71.218,-74.503,-82.51,-66.221,-79.496,-79.32,-81.842,-91.882,-84.158
AR,Entre Rios,Transit stations,4.212,-0.512,3.661,0.677,10.259,2.01,8.249,-1.408,1.524,3.445,2.945,6.918,2.01,-0.789,-15.928,-26.466,-23.279,-40.82,-36.519,-40.943,-79.375,-82.907,-84.736,-85.779,-82.316,-79.478,-82.777,-86.251,-85.718,-89.571,-84.055,-84.357,-78.285,-80.093,-80.947,-78.458,-82.191,-75.219,-70.298,-64.92,-71.815,-85.465,-75.179
AR,Entre Rios,Workplace,3.023,1.528,16.889,15.284,16.187,21.94,23.489,4.14,3.346,16.165,23.376,23.208,18.094,18.454,1.008,-8.963,4.676,-9.125,-15.515,-20.304,-50.327,-52.533,-56.01,-73.435,-73.601,-58.364,-59.019,-57.495,-54.112,-53.655,-57.596,-68.607,-52.614,-53.223,-49.56,-45.152,-46.055,-45.496,-45.606,-44.38,-52.945,-72.319,-41.694
AR,Formosa Province,Grocery & pharmacy,7.336,9.237,7.044,12.637,0.412,5.111,6.55,2.163,7.983,-0.521,7.819,-3.456,-0.511,-1.517,-4.092,6.614,0.435,-8.454,-36.543,-6.302,-40.494,-52.2,-61.231,-59.651,-60.636,-54.979,-52.299,-55.111,-50.116,-52.907,-45.913,-47.818,-42.386,-50.17,-32.427,-31.582,-39.908,-32.695,-11.454,-19.176,-17.802,-74.92,-32.2
AR,Formosa Province,Parks,7.571,-3.04,3.858,-5.852,-11.698,0.975,-8.846,-3.982,-8.363,1.287,-5.852,-17.438,0.002,-9.874,-15.536,-29.846,-28.533,-40.73,-63.795,-52.553,-70.986,-78.086,-85.359,-80.204,-82.925,-78.806,-76.397,-79.01,-74.898,-81.938,-70.178,-72.193,-70.197,-73.234,-65.43,-67.727,-78.135,-65.294,-56.339,-62.912,-63.502,-82.509,-68.724
AR,Formosa Province,Residential,0.181,2.151,-2.963,-2.627,-1.291,-2.685,-2.824,1.276,2.169,-2.501,-3.152,-1.246,-2.334,-1.929,3.004,5.452,4.126,5.371,14.535,11.3,20.415,21.523,21.868,22.951,22.529,22.529,20.668,24.259,22.284,21.002,19.539,19.278,18.937,20.834,19.624,18.443,18.205,17.635,14.732,16.567,16.378,25.901,18.981
AR,Formosa Province,Retail & recreation,7.041,-1.115,3.28,5.158,-6.223,0.298,2.597,-1.297,-1.634,-1.833,2.415,-10.874,-5.594,-8.665,-12.431,-23.296,-24.118,-29.917,-56.223,-44.019,-68.221,-75.973,-80.195,-79.485,-79.95,-76.63,-74.867,-77.425,-75.352,-76.486,-69.762,-70.087,-66.455,-72.522,-61.724,-62.664,-68.993,-63.07,-76.488,-78.898,-80.46,-91.935,-83.016
AR,Formosa Province,Transit stations,NA,NA,-7.014,5.559,-1.919,3.575,-1.721,16.003,NA,-7.014,-3.7,-3.843,0.003,-6.893,-3.997,-21.948,-21.049,-29.626,-34.612,-39.282,-60.341,-61.997,-68.289,-73.681,-70.367,-63.458,-67.854,-70.686,-61.997,-70.728,-68.418,-66.663,-59.612,-71.425,-55.169,-47.997,-63.411,-61.4,-48.144,-49.997,-62.496,-77.583,-55.997
AR,Formosa Province,Workplace,6.308,4.529,27.881,26.375,29.135,27.972,28.134,3.955,3.428,28.92,29.305,29.007,29.191,26.491,2.695,-3.173,10.402,0.197,-22.977,-21.162,-44.938,-47.389,-45.104,-63.542,-64.58,-53.131,-52.721,-54.356,-47.137,-37.28,-49.052,-56.236,-43.272,-49.449,-40.449,-35.121,-30.312,-40.28,-37.256,-38.791,-44.446,-65.86,-34.953
AR,Jujuy,Grocery & pharmacy,3.997,1.299,6.986,4.328,4.905,2.745,-0.052,2.704,4.595,4.795,11.982,11.406,14.642,9.92,6.348,-4.695,-1.007,-10.602,-18.735,-13.117,-51.442,-52.379,-58.939,-67.671,-66.246,-53.899,-57.777,-54.958,-51.673,-55.043,-56.422,-65.117,-47.811,-57.35,-46.087,-38.506,-40.258,-39.667,-32.056,-27.777,-25.136,-62.255,-27.865
AR,Jujuy,Parks,-10.917,-17.274,-3.442,-9.811,3.65,-5.083,-4.186,-5.348,-10.98,-1.151,-4.817,-5.034,-15.69,-12.304,-26.868,-42.138,-39.318,-47.831,-58.139,-60.384,-77.174,-80.289,-83.272,-83.877,-84.184,-79.345,-81.055,-78.46,-79.687,-82.582,-79.106,-82.519,-76.42,-79.876,-72.19,-74.947,-78.13,-70.041,-68.921,-65.086,-65.552,-76.37,-70.508
AR,Jujuy,Residential,1.935,4.699,-2.439,-1.813,-1.46,-1.496,-1.97,1.412,2.943,-2.122,-3.191,-2.323,-1.303,-1.176,5.055,8.673,6.816,9.104,14.601,15.839,26.255,27.138,26.855,27.95,27.707,26.093,27.319,28.277,27.758,27.09,24.925,26.656,23.565,25.608,25.335,24.483,23.405,20.791,21.412,21.317,21.854,29.043,24.128
AR,Jujuy,Retail & recreation,-5.186,-5.737,5.763,-1.987,-1.96,-3.533,-1.72,-10.223,-7.565,0.725,2.335,0.412,-8.583,-5.438,-18.658,-30.386,-28.234,-37.398,-49.156,-52.26,-75.543,-79.729,-81.17,-83.251,-82.744,-76.724,-79.924,-76.218,-78.149,-80.277,-76.329,-81.001,-72.772,-78.901,-69.798,-71.473,-72.755,-66,-79.084,-76.794,-77.844,-86.51,-80.295
AR,Jujuy,Transit stations,4.609,-2.492,8.398,2.164,3.289,2.711,5.086,-10.568,-13.849,-0.253,4.056,0.275,-5.418,-2.177,-22.221,-31.301,-32.823,-29.999,-38.629,-47.966,-79.418,-86.99,-91.411,-91.347,-90.539,-85.752,-88.617,-85.955,-89.158,-91.688,-87.276,-88.377,-83.56,-87.803,-84.018,-83.467,-89.472,-82.187,-81.35,-80.82,-81.571,-86.924,-84.009
AR,Jujuy,Workplace,2.069,1.294,23.101,23.061,23.802,24.636,25.931,6.398,4.162,26.26,26.408,26.331,23.864,22.381,2.634,-4.441,-0.189,-9.034,-26.695,-34.302,-54.069,-51.633,-47.272,-69.403,-70.565,-59.08,-61.072,-57.709,-51.005,-44.497,-57.71,-66.484,-53.299,-57.987,-50.069,-42.535,-35.524,-45.64,-47.823,-45.665,-50.273,-62.967,-39.336
AR,La Pampa,Grocery & pharmacy,14.666,2.357,13.854,8.592,-0.166,6.217,8.234,13.164,12.043,8.066,7.53,-4.844,6.4,8.148,19.082,5.237,14.517,-9.844,-13.199,6.674,-35.762,-42.666,-73.035,-72.01,-72.007,-45.864,-51.735,-46.225,-45.052,-72.25,-54.173,-65.25,-44.359,-43.235,-37.735,-36.483,-64.135,-35.957,-31.659,-34.335,-28.883,-64.578,-32.331
AR,La Pampa,Parks,12.583,-6.096,9.5,-7.36,-9.981,-8.317,-4.697,10.906,10.543,10.688,-9.524,-24.352,-5.477,-14.088,-13.759,-7.25,-26.604,-41.343,-41.119,-40.569,-70.262,-78.021,-87.81,-82.186,-82.685,-77.645,-78.703,-77.914,-79.028,-88.304,-76.961,-82.685,-74.452,-74.038,-73.392,-75.168,-85.504,-68.409,-63.205,-63.673,-63.895,-81.914,-72.484
