Country,location,category,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
AU,Australia,Transit stations,10.955,5.534,5.854,9.052,6.519,6.129,9.36,2.708,0.48,-9.266,6.054,5.57,5.811,4.779,-10.157,-12.671,-7.242,-13.586,-18.331,-21.507,-22.129,-27.716,-33.682,-35.834,-44.736,-49.861,-52.948,-52.921,-53.205,-58.146,-58.569,-59.484,-60.453,-62.538,-60.718,-61.159,-61.992,-60.542,-60.674,-61.121,-59.244,-76.789,-62.954
AU,Australia,Workplaces,3.993,-0.985,10.245,15.05,13.897,13.498,15.623,2.357,-1.806,-14.363,13.436,13.547,13.109,14.473,3.046,-1.464,12.331,5.292,1.676,-0.307,0.319,-4.421,-11.581,-5.813,-18.673,-22.719,-26.989,-26.425,-26.807,-32.674,-31.95,-36.243,-37.204,-38.217,-35.96,-33.263,-36.081,-36.596,-39.405,-39.156,-40.343,-81.591,-40.55
BO,Bolivia,Grocery & pharmacy,-0.123,-0.217,-0.697,0.064,0.81,2.453,2.869,5.824,5.339,2.265,1.832,8.067,7.848,2.549,0.713,-4.31,-14.394,-8.373,-19.45,-28.803,-28.082,-5.02,-68.573,-75.111,-72.428,-72.625,-75.755,-72.146,-94.883,-93.84,-70.134,-70.447,-69.475,-70.012,-64.078,-94.609,-93.593,-66.084,-66.51,-64.446,-62.265,-91.504,-67.282
BO,Bolivia,Parks,-5.005,-8.465,-4.163,-1.218,0.967,-0.133,2.445,1.689,-0.411,1.167,-0.901,0.373,-1.609,-6.635,-12.851,-20.86,-27.306,-26.864,-35.956,-38.931,-44.635,-32.699,-77.569,-79.417,-78.96,-78.593,-82.228,-81.425,-90.399,-89.068,-79.417,-79.404,-77.508,-77.99,-75.586,-90.174,-89.028,-75.34,-76.044,-73.41,-73.221,-88.35,-76.535
BO,Bolivia,Residential,2.665,4.489,-0.542,-1.659,-1.438,-1.435,-1.57,0.315,2.3,-0.85,-2.298,-1.569,-0.398,5.178,5.271,6.635,13.2,11.364,17.607,19.074,23.193,15.882,29.42,40.179,37.975,38.431,40.746,42.785,43.434,35.395,40.251,37.542,38.328,38.577,39.513,43.255,35.21,38.152,36.652,36.387,36.089,47.173,36.253
BO,Bolivia,Retail & recreation,-4.507,-8.624,-9.104,-4.887,-3.308,-5.257,-4.191,4.175,-1.065,-5.735,-3.28,-5.367,-7.19,-14.129,-13.019,-23.85,-33.79,-31.521,-43.962,-47.74,-56.483,-47.346,-84.31,-86.073,-84.866,-85.691,-87.754,-87.218,-94.138,-92.998,-85.268,-84.736,-84.573,-84.726,-83.096,-93.816,-92.774,-82.515,-82.378,-81.63,-80.932,-92.436,-84.301
BO,Bolivia,Transit stations,-12.284,-13.62,-12.686,-11.191,-6.97,-6.854,-8.783,-6.985,-9.164,-11.036,-13.425,-8.234,-7.925,-10.662,-15.065,-24.391,-28.834,-34.342,-40.873,-45.883,-52.851,-48.325,-82.178,-84.155,-82.877,-82.639,-85.673,-85.056,-91.549,-91.916,-84.712,-83.934,-82.738,-82.865,-81.691,-91.68,-91.433,-81.645,-81.508,-79.886,-79.486,-90.125,-83.403
BO,Bolivia,Workplaces,7.672,0.11,16.998,17.638,21.655,21.401,19.636,8.825,2.089,19.146,18.834,21.76,17.54,-0.635,-1.379,-3.737,-13.319,-14.254,-18.773,-24.156,-28.477,-24.388,-56.334,-77.269,-78.226,-77.633,-80.737,-79.792,-83.865,-72.121,-79.339,-79.233,-77.811,-77.866,-76.201,-83.058,-71.462,-75.582,-76.692,-74.51,-74.927,-86.549,-70.812
BR,Brazil,Grocery & pharmacy,4.748,2.944,0.622,1.878,1.758,6.608,10.91,12.604,10.503,4.848,4.861,1.834,4.263,6.592,7.367,7.003,5.9,7.188,5.249,2.358,0.171,-15.518,-33.365,-25.816,-32.916,-32.04,-28.995,-25.681,-27.32,-35.315,-26.128,-20.973,-18.548,-17.287,-13.505,-13.154,-23.589,-14.232,-7.951,-6.677,10.718,-37.751,-5.426
BR,Brazil,Parks,-22.696,-34.472,-25.474,-20.683,-11.152,-4.811,-6.857,-14.27,-16.687,-11.751,-11.364,-5.585,-4.989,-8.262,-15.439,-21.06,-22.874,-28.13,-28.345,-33.606,-45.184,-65.602,-74.693,-60.891,-62.374,-57.29,-53.847,-55.786,-63.667,-69.936,-55.41,-53.211,-48.423,-47.803,-52.341,-59.905,-65.527,-52.631,-50.48,-46.44,-40.497,-57.516,-58.883
BR,Brazil,Residential,3.062,4.526,-0.194,-0.537,-0.678,-1.632,-1.903,0.297,1.381,-1.582,-1.9,-1.423,-1.51,-1.628,1.294,2.581,1.306,3.924,7.319,10.448,13.19,16.104,17.164,19.95,21.959,22.868,22.057,22.722,18.532,16.858,19.851,19.376,19.761,19.739,20.457,16.41,14.973,18.038,17.359,17.792,15.945,26.846,16.174
BR,Brazil,Retail & recreation,-2.598,-9.187,-6.324,-4.693,-1.06,0.102,5.816,9.264,8.294,0.887,0.441,1.167,-2.018,0.263,-1.512,-8.152,-11.097,-18.696,-24.939,-36.476,-44.508,-62.576,-72.442,-65.493,-70.653,-69.34,-68.523,-66.961,-69.587,-71.471,-61.714,-60.405,-58.409,-59.492,-60.238,-63.093,-66.84,-55.54,-53.297,-52.164,-48.794,-75.694,-59.155
BR,Brazil,Transit stations,-2.258,-9.702,5.517,6.061,7.384,10.476,12.897,7.978,2.097,12.197,11.002,10.142,9.784,9.622,-0.324,-6.974,-4.11,-15.088,-22.248,-30.96,-37.327,-50.366,-60.028,-57.817,-63.022,-62.952,-61.985,-60.219,-59.19,-62.263,-58.832,-58.228,-57.442,-57.205,-55.119,-52.612,-56.62,-53.328,-52.539,-52.457,-48.877,-69.268,-52.031
BR,Brazil,Workplaces,5.059,-1.409,19.505,14.943,16.437,17.618,18.087,7.194,3.004,21.347,17.232,16.824,16.826,18.405,5.997,0.445,13.733,2.637,-5.844,-16.607,-21.067,-29.92,-34.331,-41.963,-50.807,-51.725,-50.49,-47.809,-40.582,-33.556,-43.14,-45.342,-44.693,-44.562,-42.141,-34.667,-29.732,-37.913,-40.235,-40.268,-41.032,-72.348,-36.074
CA,Canada,Grocery & pharmacy,6.651,9.379,3.281,5.534,3.511,4.977,-0.667,4.941,7.354,4.162,0.902,6.704,27.4,34.641,19.193,11.307,22.546,12.569,6.593,3.51,-5.268,-12.112,-20.964,-13.109,-15.274,-20.848,-20.866,-20.527,-27.085,-34.659,-27.121,-19.107,-21.2,-23.102,-22.937,-25.342,-45.145,-20.844,-18.489,-16.565,-3.28,-43.165,-15.288
CA,Canada,Parks,10.508,22.957,1.033,8.412,10.917,17.534,5.614,17.219,49.773,30.749,-2.055,11.658,11.479,-16.248,-8.151,27.698,14.783,6.773,14.221,17.925,-7.84,11.465,3.992,-26.685,-9.854,1.336,-17.948,-9.584,-30.057,-16.339,-32.439,-12.762,-10.312,-16.161,-32.885,-17.158,-12.92,2.33,-1.193,-3.181,-14.961,-23.888,-21.656
CA,Canada,Residential,-0.319,-0.77,0.941,0.345,0.501,0.563,1.256,0.074,-0.357,0.596,1.448,0.501,0.637,4.84,4.674,4.097,9.76,13.561,15.591,17.411,20.227,13.372,11.301,19.972,21.737,23.331,24.65,25.505,16.602,13.711,23.241,23.395,23.987,25.235,26.792,16.697,14.09,22.864,23.787,23.816,23.985,33.453,16.876
CA,Canada,Retail & recreation,6.819,10.266,3.494,4.204,4.754,7.415,1.302,6.497,9.201,3.882,-0.61,3.464,7.255,-4.725,-10.886,-11.553,-11.566,-26.652,-32.807,-35.766,-43.603,-48.91,-51.275,-45.471,-49.456,-53.39,-54.03,-54.687,-59.396,-59.054,-53.599,-50.893,-51.521,-52.993,-55.331,-56.888,-62.713,-50.667,-52.114,-50.503,-43.785,-70.456,-54.355
CA,Canada,Transit stations,6.283,5.548,-2.379,-2.345,-0.457,-0.97,-2.743,2.831,3.284,-2.775,-5.606,-2.77,-5.654,-17.253,-19.176,-21.824,-37.105,-45.118,-48.304,-52.04,-54.395,-49.07,-54.145,-63.176,-64.26,-65.41,-67.928,-66.418,-63.978,-65.618,-70.068,-67.916,-67.949,-69.826,-69.49,-62.813,-66.798,-68.037,-68.071,-67.259,-67.71,-77.418,-62.529
CA,Canada,Workplaces,6.681,5.472,-0.988,-0.12,-0.846,-2.045,-1.062,5.68,4.029,1.977,1.269,2.305,1.965,-6.171,-0.812,-5.001,-26.791,-34.573,-39.89,-43.046,-45.45,-32.083,-35.1,-51.158,-54.511,-58.594,-59.229,-58.524,-44.047,-43.622,-60.254,-60.31,-60.685,-60.886,-60.173,-44.597,-46.057,-60.271,-60.891,-61.024,-61.516,-81.32,-46.514
DE,Germany,Grocery & pharmacy,5.179,18.108,8.388,4.996,2.413,0.131,0.583,-0.188,18.903,1.962,-1.771,2.478,6.12,19.011,9.37,13.135,21.543,11.219,4.637,-2.978,-1.621,-24.41,-35.243,-15.575,-18.13,-17.98,-16.069,-14.413,-21.005,-50.784,-15.9,-11.773,-12.92,-11.465,-10.996,-15.889,-13.022,-5.862,-2.002,9.608,13.795,-91.89,0.25
DE,Germany,Parks,9.249,21.379,8.996,8.262,13.552,-0.092,-10.504,18.623,30.501,6.96,-12.686,16.879,3.864,-2.683,32.727,75.002,40.009,30.956,44.052,15.143,-13.949,-30.577,1.299,-5.398,8.782,11.109,3.292,20.68,33.292,-49.28,-12.538,7.4,20.38,5.957,-13.151,20.584,60.535,48.703,50.362,56.809,36.715,72.38,35.048
DE,Germany,Residential,0.722,0.076,0.151,1.348,0.974,1.367,2.09,0.784,-0.1,0.783,2.748,1.658,2.304,3.601,3.729,2.438,5.911,10.067,11.349,13.576,15.959,13.406,9.579,16.26,18.113,17.616,18.178,18.6,11.919,10.767,16.63,17.467,16.529,17.321,18.814,11.813,7.611,14.741,16.041,14.612,14.806,28.879,10.094
DE,Germany,Retail & recreation,-1.226,8.292,1.742,-0.204,1.633,-3.958,-3.232,0.85,12.163,-0.919,-7.48,-0.98,-6.566,-9.248,-17.11,-12.254,-6.966,-21.194,-34.346,-44.975,-49.976,-68.783,-71.427,-56.887,-59.402,-58.487,-59.12,-58.537,-66.111,-77.379,-54.298,-53.362,-51.964,-53.777,-56.881,-62.647,-58.173,-42.571,-44.34,-41.71,-40.473,-80.33,-55.607
DE,Germany,Transit stations,1.003,4.332,-1.177,-3.493,-3.579,-5.078,-7.089,-1.698,1.701,-4.896,-8.466,-6.563,-9.43,-14.653,-18.76,-15.949,-25.06,-34.776,-39.312,-45.787,-51.761,-59.038,-57.693,-56.161,-56.237,-56.441,-56.884,-56.286,-53.332,-68.099,-56.14,-52.844,-52.782,-54.391,-56.975,-52.251,-46.635,-49.498,-49.566,-49.232,-49.011,-69.23,-47.702
DE,Germany,Workplaces,-0.617,0.583,0.256,0.175,0.077,-0.152,-1.485,0.244,0.802,-0.824,-1.231,-1.212,-2.157,-4.483,-3.165,-5.028,-17.508,-24.933,-29.684,-33.321,-36.24,-30.714,-34.06,-40.874,-42.713,-43.206,-43.753,-43.851,-32.818,-38.846,-43.124,-43.094,-42.964,-43.462,-43.82,-31.277,-30.221,-44.268,-44.576,-44.79,-46.889,-85.826,-29.427
ES,Spain,Grocery & pharmacy,3.874,5.919,1.287,2.615,3.998,2.172,2.108,0.816,6.733,4.18,17.797,16.675,27.27,32.946,-7.842,-49.493,-33.085,-38.761,-36.19,-57.867,-39.239,-53.488,-73.253,-46.455,-50.37,-51.045,-51.638,-49.379,-56.822,-76.331,-55.408,-54.747,-52.812,-51.628,-48.218,-55.789,-76.569,-51.211,-40.577,-30.833,-65.849,-90.356,-43.554
ES,Spain,Parks,18.649,5.86,-6.947,-2.606,9.248,1.558,0.265,16.562,19.079,11.826,12.18,16.516,1.091,-21.664,-44.173,-75.677,-71.688,-73.452,-73.102,-76.942,-78.572,-86.554,-89.447,-77.374,-78.584,-78.402,-78.449,-80.393,-86.249,-89.059,-80.433,-82.33,-81.25,-80.646,-81.511,-86.4,-89.521,-78.584,-78.56,-77.416,-82.736,-87.517,-85.346
ES,Spain,Residential,-1.204,-2.257,0.751,-0.146,-0.383,-0.193,0.011,-0.949,-1.79,-0.611,-0.419,1.087,2.685,8.356,14.213,16.817,22.824,25.438,26.343,30.813,31.856,25.817,22.293,27.742,29.203,29.928,30.467,33.421,26.085,21.757,30.773,32.157,32.624,33.126,35.68,26.418,22.646,30.867,31.001,30.389,35.599,42.193,25.733
ES,Spain,Retail & recreation,-1.069,2.132,-2.917,-2.744,-0.074,-1.39,-1.511,-1.247,3.549,-1.351,-2.641,-4.952,-13.102,-32.755,-69.282,-87.059,-80.233,-83.199,-83.551,-87.626,-86.785,-91.667,-93.705,-84.86,-86.631,-86.974,-87.228,-88.14,-91.89,-93.745,-88.575,-92.267,-92.124,-91.652,-89.15,-92.084,-94.204,-87.132,-88.982,-87.99,-92.498,-96.059,-92.047
ES,Spain,Transit stations,5.598,5.044,-2.586,0.616,1.611,0.244,-0.255,4.156,8.231,0.437,-1.287,-8.547,-16,-32.349,-51.946,-70.636,-70.652,-74.319,-76.215,-79.636,-79.51,-83.825,-87.344,-80.674,-81.355,-81.909,-82.249,-82.845,-85.506,-88.201,-84.164,-84.207,-84.333,-84.011,-84.236,-85.77,-88.956,-83.269,-82.625,-82.027,-87.56,-91.599,-84.203
ES,Spain,Workplaces,-1.339,1.201,-3.13,2.944,2.746,1.71,-0.525,0.671,0.994,2.611,1.907,-2.313,-5.279,-17.103,-30.777,-47.96,-52.281,-58.544,-60.44,-70.696,-65.626,-62.558,-65.475,-64.927,-66.958,-67.383,-67.896,-67.579,-63.794,-63.876,-73.699,-75.61,-75.216,-75.198,-74.282,-65.399,-67.57,-74.133,-74.408,-74.174,-84.426,-89.594,-63.371
FR,France,Grocery & pharmacy,1.058,3.969,3.473,4.68,1.981,-0.207,1.863,1.107,2.239,2.235,1.293,1.623,5.381,16.755,1.492,22.572,46.046,-15.223,-45.459,-40.923,-41.881,-54.346,-63.696,-40.742,-44.877,-48.462,-45.847,-45.795,-55.645,-72.48,-46.601,-37.659,-39.052,-35.748,-37.838,-45.301,-61.605,-36.81,-35.356,-37.457,-32.474,-33.995,-39.202
FR,France,Parks,-11.595,-13.312,-9.467,7.735,0.981,-15.422,-0.717,7.19,-0.561,2.302,1.021,16.656,5.185,4.432,-0.967,14.66,-15.376,-40.273,-52.717,-56.342,-65.573,-77.973,-79.993,-64.406,-65.11,-66.752,-66.836,-67.899,-76.19,-81.835,-65.634,-61.42,-61.918,-61.633,-65.771,-73.228,-73.327,-60.777,-60.91,-62.501,-61.246,-63.732,-73.801
FR,France,Residential,1.12,-0.027,2.723,1.921,1.894,2.579,2.523,0.761,0.64,1.595,1.741,1.347,1.465,2.879,4.73,3.498,13.459,23.637,28.881,31.969,36.053,24.453,18.045,31.977,33.779,31.654,33.962,37.342,24.511,18.186,32.55,33.388,30.942,33.318,36.654,23.892,17.494,31.395,32.322,29.512,31.777,35.55,22.901
FR,France,Retail & recreation,-7.256,1.081,-5.909,-1.388,-5.832,-7.743,-2.103,-4.184,0.488,-4.543,-4.661,-5.744,-7.986,-7.501,-21.284,-37.768,-42.838,-67.935,-82.748,-82.444,-83.278,-87.95,-86.232,-81.278,-82.566,-84.325,-83.664,-83.608,-87.442,-88.004,-83.591,-89.59,-90.348,-89.712,-85.53,-88.368,-85.441,-83.263,-82.21,-83.89,-82.762,-82.648,-85.552
FR,France,Transit stations,3.776,1.519,-4.431,-3.717,-5.755,-6.044,-1.306,1.411,-2.241,-5.001,-5.787,-5.102,-6.577,-7.766,-16.222,-21.448,-38.552,-61.032,-75.552,-78.273,-80.494,-81.791,-83.767,-81.778,-82.149,-82.635,-83.03,-83.571,-83.01,-86.667,-83.267,-81.624,-81.284,-81.829,-82.073,-80.029,-82.034,-80.983,-79.926,-80.044,-80.225,-80.507,-78.923
FR,France,Workplaces,-4.613,1.256,-5.347,-4.197,-3.198,-5.034,-4.46,-0.319,-0.591,-0.602,-0.638,-0.336,-0.998,-2.152,-5.183,-8.577,-35.935,-55.23,-67.223,-70.531,-70.929,-58.168,-54.774,-72.987,-73.938,-72.968,-73.925,-73.033,-58.919,-56.485,-73.57,-73.508,-71.46,-72.793,-71.797,-57.031,-52.566,-71.926,-71.91,-69.88,-71.21,-71.468,-54.832
GB,United Kingdom,Grocery & pharmacy,0.918,1.831,3.918,2.581,3.383,1.984,5.652,1.628,2.465,3.668,4.948,4.839,10.731,11.258,7.344,6.991,20.058,20.791,22.411,24.125,9.891,1.29,-13.557,-8.058,-23.634,-25.857,-28.077,-28.802,-38.774,-45.677,-32.255,-30.049,-32.094,-31.529,-29.944,-36.233,-41.016,-31.049,-28.786,-27.249,-20.384,-32.809,-31.992
GB,United Kingdom,Parks,-14.231,14.223,13.774,11.348,1.966,1.177,22.235,6.864,15.331,4.188,3.553,9.578,5.423,12.474,0.709,-1.049,29.353,6.343,-3.187,2.434,6.203,1.685,19.598,1.415,-14.47,-11.869,-10.983,-26.355,-54.395,-52.384,-32.515,-20.741,-28.522,-24.473,-24.944,-37.67,-28.557,-20.459,-6.686,-14.234,-12.879,-18.333,-36.547
GB,United Kingdom,Residential,0.487,-0.699,0.123,0.138,0.578,0.708,0.124,0.022,-0.605,0.798,1.081,1.273,1.653,2.354,2.431,1.869,3.662,7.483,10.408,11.454,12.737,10.802,8.554,17.206,23.648,26.188,27.057,28.236,19.692,15.445,26.644,27.25,28.199,28.511,28.93,19.249,14.842,26.508,27.132,27.418,27.22,31.881,19.113
GB,United Kingdom,Retail & recreation,1.097,6.658,4.496,2.188,1.925,-0.953,4.705,-0.238,3.886,0.068,-1.641,-0.159,-1.455,-2.183,-10.121,-10.753,-3.008,-15.263,-21.086,-21.446,-28.34,-49.731,-56.431,-45.138,-70.819,-73.328,-74.269,-75.785,-83.181,-84.79,-74.073,-74.122,-75.384,-75.29,-75.803,-81.407,-81.944,-72.672,-73.4,-73.36,-70.809,-77.557,-80.677
GB,United Kingdom,Transit stations,-2.32,5.356,-0.004,-0.989,-1.608,-2.846,1.187,-0.507,2.053,-3.267,-3.994,-5.577,-8.128,-9.327,-15.149,-15.969,-16.462,-27.061,-33.843,-36.729,-39.531,-46.179,-46.057,-52.518,-64.184,-67.957,-69.835,-70.682,-73.996,-74.717,-72.567,-71.641,-72.995,-73.492,-71.888,-71.611,-70.423,-71.668,-69.488,-70.024,-69.514,-74.648,-70.022
GB,United Kingdom,Workplaces,0.383,1.342,0.687,0.882,0.799,0.419,0.612,1.349,1.179,0.065,-0.328,-0.339,-1.452,-3.949,-2.177,-3.975,-8.713,-16.412,-22.714,-26.88,-28.86,-25.255,-29.987,-45.499,-58.241,-64.009,-66.083,-66.399,-57.181,-55.326,-68.962,-69.521,-69.43,-69.691,-68.669,-56.77,-53.626,-69.567,-70.032,-69.749,-69.941,-80.292,-57.361
ID,Indonesia,Grocery & pharmacy,5.783,5.183,12.082,9.79,3.677,7.836,3.683,5.96,4.413,3.479,5.889,4.716,3.138,2.669,3.195,3.44,1.621,1.341,0.093,-5.154,-6.908,-5.461,-14.75,-12.495,-10.637,-20.05,-16.577,-16.623,-20.03,-27.009,-19.822,-16.03,-10.127,-12.839,-17.417,-20.363,-23.665,-19.883,-15.998,-16.778,-12.758,-27.615,-23.625
ID,Indonesia,Parks,-6.892,-8.159,-0.22,-2.151,-4.754,-1.368,-3.296,-4.402,-3.755,-1.049,2.022,2.344,0.186,-2.416,-6.365,-11.775,-8.304,-10.39,-11.704,-16.568,-21.096,-29.565,-38.891,-24.771,-26.245,-30.514,-29.82,-34.397,-46.045,-52.355,-32.247,-31.589,-28.326,-29.47,-34.18,-45.035,-49.528,-31.277,-29.665,-29.73,-28.126,-37.071,-45.507
ID,Indonesia,Residential,-0.174,0.746,-0.324,0.314,1.103,0.474,0.574,0.253,1.082,0.785,0.637,0.586,0.815,0.684,1.266,2.855,5.087,6.143,7.694,8.843,10.093,8.66,10.4,12.929,13.3,21.26,14.94,16.011,14.674,15.02,15.918,15.327,14.795,15.684,16.539,14.698,14.354,15.731,15.293,15.377,14.684,23.554,16.885
ID,Indonesia,Retail & recreation,2.223,1.288,5.4,2.817,0.157,3.524,2.428,2.768,1.175,2.403,3.392,3.205,2.178,2.116,-2.146,-7.281,-6.501,-8.684,-10.784,-15.887,-19.174,-22.548,-32.448,-26.735,-29.405,-38.177,-34.005,-35.792,-41.692,-47.237,-35.904,-35.146,-31.337,-32.532,-35.155,-39.967,-43.434,-33.963,-33.219,-33.586,-31.463,-43.235,-42.515
ID,Indonesia,Transit stations,4.1,0.199,2.764,1.556,-0.863,3.309,3.058,2.714,-1.463,0.71,1.392,0.783,0.63,1.006,-5.272,-12.124,-12.459,-16.408,-21.189,-26.36,-31.336,-33.103,-42.42,-41.229,-41.611,-52.365,-46.171,-49.29,-49.914,-54.465,-50.707,-49.151,-49.024,-50.384,-53.361,-54.223,-57.611,-53.577,-51.201,-51.895,-49.529,-64.22,-59.332
ID,Indonesia,Workplaces,5.755,2.947,4.937,4.807,4.155,4.239,6.429,5.555,3.823,4.534,3.903,3.741,3.679,5.569,5.45,4.124,-7.628,-12.939,-15.888,-17.389,-18.266,-10.623,-6.825,-26.86,-31.233,-59.449,-33.501,-32.631,-23.41,-15.389,-33.937,-34.907,-34.929,-35.4,-34.015,-25.454,-16.689,-34.154,-35.462,-35.52,-35.299,-59.843,-30.404
IN,India,Grocery & pharmacy,-0.778,3.566,2.478,1.802,5.346,2.985,2.06,5.814,8.748,5.908,-22.914,-1.17,0.574,1.435,-2.514,-0.891,1.563,0.274,1.451,1.128,0.916,-4.038,-76.36,-27.003,-47.758,-64.121,-63.797,-63.589,-65.198,-65.285,-63.413,-62.999,-63.985,-64.958,-62.274,-63.817,-64.897,-62.853,-52.7,-52.211,-53.786,-52.844,-54.717
IN,India,Parks,-0.817,0.659,2.756,2.92,0.895,2.629,-0.32,1.782,1.713,4.059,-3.622,-1.796,1.892,-0.124,-5.59,-6.496,-1.476,-2.158,-5.866,-6.888,-12.681,-22.678,-57.62,-35.076,-44.484,-52.796,-50.974,-51.868,-54.351,-56.52,-51.185,-50.22,-51.965,-51.242,-50.521,-53.436,-56.066,-49.66,-46.216,-48.229,-47.999,-48.446,-51.503
